numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.56% Nuls:10 soit: 4.27%;1; RAZAFINJOELINA Tahina;FTT
5 2.29%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.92%;3; RAJOELINA Andry Nirina;TGV
153 70.18%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
26 11.93%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.46%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.38%;11; RADERANIRINA Sendrison Daniela;Fy-M
5 2.29%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 10.55%;
