numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;0.74%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.74%
3;RAJOELINA Andry Nirina;TGV;192;70.59%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;30;11.03%
6;PARAINA Auguste Richard;TT;1;0.37%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;4;1.47%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.37%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.74%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.74%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.74%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;34;12.50%
