numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;2.92%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;95;69.34%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;18;13.14%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.46%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.46%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.73%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.73%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;10.22%
