numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 2.38% Nuls:6 soit: 3.57%;1;RAZAFINJOELINA Tahina;FTT
2 1.27%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
103 65.19%;4;RATSIRAKA Iarovana Roland;MTS
1 0.63%;5;RAVALOMANANA Marc;TIM
20 12.66%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
7 4.43%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.63%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.27%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.90%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
19 12.03%;
