numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 1.89% Nuls:4 soit: 1.89%;1; RAZAFINJOELINA Tahina;FTT
2 0.98%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.98%;3; RAJOELINA Andry Nirina;TGV
156 76.47%;4; RATSIRAKA Iarovana Roland;MTS
2 0.98%;5; RAVALOMANANA Marc;TIM
20 9.80%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.98%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.98%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 1.96%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.47%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 5.39%;
