numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;7;3.24%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.31%
3; RAJOELINA Andry Nirina;TGV;170;78.70%
4; RATSIRAKA Iarovana Roland;MTS;4;1.85%
5; RAVALOMANANA Marc;TIM;15;6.94%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.46%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.46%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;9;4.17%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.46%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.46%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;2;0.93%
