numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.32% Nuls:11 soit: 4.25%;1;RAZAFINJOELINA Tahina;FTT
1 0.41%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
220 90.91%;4;RATSIRAKA Iarovana Roland;MTS
1 0.41%;5;RAVALOMANANA Marc;TIM
9 3.72%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.83%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.83%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.41%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
6 2.48%;
