numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;9;7.83%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.87%
3;RAJOELINA Andry Nirina;TGV;45;39.13%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;43;37.39%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.74%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.74%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.87%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.87%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;9.57%
