numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;1.25%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;5%
3; RAJOELINA Andry Nirina;TGV;10;12.50%
4; RATSIRAKA Iarovana Roland;MTS;3;3.75%
5; RAVALOMANANA Marc;TIM;25;31.25%
6; PARAINA Auguste Richard;TT;2;2.50%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;3.75%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;6.25%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.25%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;26;32.50%
