numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;7.14%
3;RAJOELINA Andry Nirina;TGV;8;14.29%
4;RATSIRAKA Iarovana Roland;MTS;1;1.79%
5;RAVALOMANANA Marc;TIM;17;30.36%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.79%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.79%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;7.14%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;1.79%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.79%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;32.14%
