numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;2.94%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.74%
3; RAJOELINA Andry Nirina;TGV;86;63.24%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;22;16.18%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;5;3.68%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.74%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.74%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.47%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;10.29%
