numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;1.74%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;3.48%
3; RAJOELINA Andry Nirina;TGV;20;17.39%
4; RATSIRAKA Iarovana Roland;MTS;2;1.74%
5; RAVALOMANANA Marc;TIM;45;39.13%
6; PARAINA Auguste Richard;TT;2;1.74%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.87%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.87%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.74%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;2.61%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.87%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.87%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;31;26.96%
