numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 3.29% Nuls:6 soit: 2.82%;1; RAZAFINJOELINA Tahina;FTT
1 0.50%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
4 2%;3; RAJOELINA Andry Nirina;TGV
131 65.50%;4; RATSIRAKA Iarovana Roland;MTS
2 1%;5; RAVALOMANANA Marc;TIM
22 11%;6; PARAINA Auguste Richard;TT
1 0.50%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.50%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
3 1.50%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.50%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 2%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.50%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
27 13.50%;
