numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.46% Nuls:6 soit: 2.46%;1;RAZAFINJOELINA Tahina;FTT
5 2.16%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.86%;3;RAJOELINA Andry Nirina;TGV
185 79.74%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
15 6.47%;6;PARAINA Auguste Richard;TT
1 0.43%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.43%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.43%;11;RADERANIRINA Sendrison Daniela;Fy-M
7 3.02%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
4 1.72%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 4.74%;
