numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.78% Nuls:21 soit: 9.72%;1; RAZAFINJOELINA Tahina;FTT
0 0%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.06%;3; RAJOELINA Andry Nirina;TGV
137 72.49%;4; RATSIRAKA Iarovana Roland;MTS
1 0.53%;5; RAVALOMANANA Marc;TIM
33 17.46%;6; PARAINA Auguste Richard;TT
2 1.06%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.53%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.06%;11; RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 5.82%;
