numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;1.85%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;3.70%
3; RAJOELINA Andry Nirina;TGV;29;26.85%
4; RATSIRAKA Iarovana Roland;MTS;3;2.78%
5; RAVALOMANANA Marc;TIM;50;46.30%
6; PARAINA Auguste Richard;TT;2;1.85%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.93%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.93%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;7.41%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.85%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;1.85%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;4;3.70%
