numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 0.98% Nuls:14 soit: 6.86%;1;RAZAFINJOELINA Tahina;FTT
4 2.13%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.53%;3;RAJOELINA Andry Nirina;TGV
140 74.47%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
15 7.98%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.53%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.53%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 1.06%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
24 12.77%;
