numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.09% Nuls:2 soit: 0.73%;1;RAZAFINJOELINA Tahina;FTT
1 0.37%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
225 83.33%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
17 6.30%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.74%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
3 1.11%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.37%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.11%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 0.74%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
16 5.93%;
