numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;7;3.59%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;141;72.31%
4;RATSIRAKA Iarovana Roland;MTS;2;1.03%
5;RAVALOMANANA Marc;TIM;15;7.69%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.51%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.03%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.51%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.03%
11;RADERANIRINA Sendrison Daniela;Fy-M;6;3.08%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;9.23%
