numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;6;3.11%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.52%
3;RAJOELINA Andry Nirina;TGV;133;68.91%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;21;10.88%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.52%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;3.11%
11;RADERANIRINA Sendrison Daniela;Fy-M;5;2.59%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;10.36%
