numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 0.91% Nuls:6 soit: 1.82%;1; RAZAFINJOELINA Tahina;FTT
1 0.31%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
270 84.11%;4; RATSIRAKA Iarovana Roland;MTS
1 0.31%;5; RAVALOMANANA Marc;TIM
18 5.61%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.31%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.62%;11; RADERANIRINA Sendrison Daniela;Fy-M
5 1.56%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
2 0.62%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
21 6.54%;
