numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;7;9.09%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;18;23.38%
4;RATSIRAKA Iarovana Roland;MTS;3;3.90%
5;RAVALOMANANA Marc;TIM;37;48.05%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.30%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.30%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;7.79%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;4;5.19%
