numero;nom;partie;nombre;pourcentage
Blancs: 11 soit: 3.90% Nuls:4 soit: 1.42%;1;RAZAFINJOELINA Tahina;FTT
2 0.75%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.37%;3;RAJOELINA Andry Nirina;TGV
214 80.15%;4;RATSIRAKA Iarovana Roland;MTS
1 0.37%;5;RAVALOMANANA Marc;TIM
17 6.37%;6;PARAINA Auguste Richard;TT
1 0.37%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.37%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.37%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
29 10.86%;
