numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.99% Nuls:3 soit: 1.80%;1;RAZAFINJOELINA Tahina;FTT
2 1.26%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.89%;3;RAJOELINA Andry Nirina;TGV
116 72.96%;4;RATSIRAKA Iarovana Roland;MTS
1 0.63%;5;RAVALOMANANA Marc;TIM
16 10.06%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.63%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.63%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.26%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.26%;11;RADERANIRINA Sendrison Daniela;Fy-M
3 1.89%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
12 7.55%;
