numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;0.67%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.67%
3; RAJOELINA Andry Nirina;TGV;248;83.22%
4; RATSIRAKA Iarovana Roland;MTS;1;0.34%
5; RAVALOMANANA Marc;TIM;18;6.04%
6; PARAINA Auguste Richard;TT;3;1.01%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.34%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.67%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.34%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.34%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.34%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;6.04%
