numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;2.22%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.11%
3;RAJOELINA Andry Nirina;TGV;115;63.89%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;22;12.22%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.67%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.56%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.56%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;2.22%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;1.67%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.56%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;24;13.33%
