numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 0.77% Nuls:4 soit: 1.54%;1;RAZAFINJOELINA Tahina;FTT
1 0.40%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.19%;3;RAJOELINA Andry Nirina;TGV
174 68.77%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
40 15.81%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.79%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.79%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 0.79%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
29 11.46%;
