numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;2.61%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;10;8.70%
3; RAJOELINA Andry Nirina;TGV;78;67.83%
4; RATSIRAKA Iarovana Roland;MTS;2;1.74%
5; RAVALOMANANA Marc;TIM;7;6.09%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.87%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;12.17%
