numero;nom;partie;nombre;pourcentage
Suffrages ;1; RAZAFINJOELINA Tahina;FTT
6 2.69%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
163 73.09%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
27 12.11%;6; PARAINA Auguste Richard;TT
1 0.45%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.35%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.45%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.90%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.45%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
19 8.52%;
