numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;2.82%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;5.63%
3; RAJOELINA Andry Nirina;TGV;34;47.89%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;12;16.90%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;5.63%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.41%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;5.63%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;1.41%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;9;12.68%
