numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.32%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.64%
3; RAJOELINA Andry Nirina;TGV;277;88.50%
4; RATSIRAKA Iarovana Roland;MTS;1;0.32%
5; RAVALOMANANA Marc;TIM;13;4.15%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.32%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.32%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.32%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.28%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;0.64%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;10;3.19%
