numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.32%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;7;4.64%
3;RAJOELINA Andry Nirina;TGV;78;51.66%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;37;24.50%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.32%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;4.64%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.66%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;17;11.26%
