numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;3.85%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.28%
3;RAJOELINA Andry Nirina;TGV;39;50%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;18;23.08%
6;PARAINA Auguste Richard;TT;1;1.28%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;2.56%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;3.85%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;14.10%
