numero;nom;partie;nombre;pourcentage
Blancs: 13 soit: 4.35% Nuls:6 soit: 2.01%;1;RAZAFINJOELINA Tahina;FTT
2 0.71%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.36%;3;RAJOELINA Andry Nirina;TGV
195 69.64%;4;RATSIRAKA Iarovana Roland;MTS
2 0.71%;5;RAVALOMANANA Marc;TIM
34 12.14%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.07%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.36%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
7 2.50%;11;RADERANIRINA Sendrison Daniela;Fy-M
4 1.43%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
31 11.07%;
