numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 3.05% Nuls:2 soit: 1.02%;1;RAZAFINJOELINA Tahina;FTT
3 1.59%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
142 75.13%;4;RATSIRAKA Iarovana Roland;MTS
2 1.06%;5;RAVALOMANANA Marc;TIM
24 12.70%;6;PARAINA Auguste Richard;TT
1 0.53%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.53%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.06%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 1.06%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
12 6.35%;
