numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.58%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;2.11%
3; RAJOELINA Andry Nirina;TGV;121;63.68%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;16;8.42%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.05%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.53%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.05%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;10;5.26%
11; RADERANIRINA Sendrison Daniela;Fy-M;6;3.16%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;25;13.16%
