numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.62%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;2.16%
3;RAJOELINA Andry Nirina;TGV;139;75.14%
4;RATSIRAKA Iarovana Roland;MTS;3;1.62%
5;RAVALOMANANA Marc;TIM;11;5.95%
6;PARAINA Auguste Richard;TT;1;0.54%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.54%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.54%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.08%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;3.78%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;1.62%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.54%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;9;4.86%
