numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 3.45% Nuls:3 soit: 1.48%;1; RAZAFINJOELINA Tahina;FTT
1 0.52%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
142 73.58%;4; RATSIRAKA Iarovana Roland;MTS
1 0.52%;5; RAVALOMANANA Marc;TIM
20 10.36%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.04%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.52%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 2.59%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.55%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 9.33%;
