numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;3.77%
3;RAJOELINA Andry Nirina;TGV;17;32.08%
4;RATSIRAKA Iarovana Roland;MTS;1;1.89%
5;RAVALOMANANA Marc;TIM;14;26.42%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.89%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.89%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;9.43%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.89%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;20.75%
