numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.53%
3; RAJOELINA Andry Nirina;TGV;77;38.89%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;76;38.38%
6; PARAINA Auguste Richard;TT;2;1.01%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.01%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.01%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.51%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;33;16.67%
