numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;6;3.09%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.03%
3;RAJOELINA Andry Nirina;TGV;139;71.65%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;20;10.31%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.03%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.52%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.52%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;2.06%
11;RADERANIRINA Sendrison Daniela;Fy-M;6;3.09%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;13;6.70%
