numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3% Nuls:4 soit: 1.50%;1;RAZAFINJOELINA Tahina;FTT
3 1.18%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.39%;3;RAJOELINA Andry Nirina;TGV
143 56.08%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
36 14.12%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.18%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.78%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.18%;11;RADERANIRINA Sendrison Daniela;Fy-M
3 1.18%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
2 0.78%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
59 23.14%;
