numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.58%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;6;3.49%
3; RAJOELINA Andry Nirina;TGV;27;15.70%
4; RATSIRAKA Iarovana Roland;MTS;1;0.58%
5; RAVALOMANANA Marc;TIM;123;71.51%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.91%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.58%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;4.65%
