numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.15%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.57%
3;RAJOELINA Andry Nirina;TGV;31;17.82%
4;RATSIRAKA Iarovana Roland;MTS;3;1.72%
5;RAVALOMANANA Marc;TIM;15;8.62%
6;PARAINA Auguste Richard;TT;2;1.15%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.57%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;2.30%
11;RADERANIRINA Sendrison Daniela;Fy-M;4;2.30%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;111;63.79%
