numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;0.82%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.41%
3;RAJOELINA Andry Nirina;TGV;175;72.02%
4;RATSIRAKA Iarovana Roland;MTS;1;0.41%
5;RAVALOMANANA Marc;TIM;25;10.29%
6;PARAINA Auguste Richard;TT;2;0.82%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.41%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.41%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.41%
11;RADERANIRINA Sendrison Daniela;Fy-M;8;3.29%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;26;10.70%
