numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.87%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;71;66.36%
4;RATSIRAKA Iarovana Roland;MTS;1;0.93%
5;RAVALOMANANA Marc;TIM;12;11.21%
6;PARAINA Auguste Richard;TT;1;0.93%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.93%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.74%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.93%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;13.08%
