numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;3.96%
3; RAJOELINA Andry Nirina;TGV;30;29.70%
4; RATSIRAKA Iarovana Roland;MTS;3;2.97%
5; RAVALOMANANA Marc;TIM;38;37.62%
6; PARAINA Auguste Richard;TT;1;0.99%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.99%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.99%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;2.97%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;19.80%
