numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.73% Nuls:5 soit: 2.89%;1;RAZAFINJOELINA Tahina;FTT
3 1.82%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
104 63.03%;4;RATSIRAKA Iarovana Roland;MTS
1 0.61%;5;RAVALOMANANA Marc;TIM
31 18.79%;6;PARAINA Auguste Richard;TT
1 0.61%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.61%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.61%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.61%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 1.21%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
20 12.12%;
