numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;1.34%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;2.01%
3; RAJOELINA Andry Nirina;TGV;94;63.09%
4; RATSIRAKA Iarovana Roland;MTS;1;0.67%
5; RAVALOMANANA Marc;TIM;11;7.38%
6; PARAINA Auguste Richard;TT;1;0.67%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.67%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.34%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;5.37%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;2.01%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.67%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;14.77%
