numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3.15% Nuls:5 soit: 1.97%;1; RAZAFINJOELINA Tahina;FTT
9 3.73%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.83%;3; RAJOELINA Andry Nirina;TGV
176 73.03%;4; RATSIRAKA Iarovana Roland;MTS
1 0.41%;5; RAVALOMANANA Marc;TIM
29 12.03%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 1.66%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.83%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.41%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 1.66%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.41%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
12 4.98%;
