numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 2.07% Nuls:4 soit: 2.07%;1; RAZAFINJOELINA Tahina;FTT
3 1.62%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.08%;3; RAJOELINA Andry Nirina;TGV
113 61.08%;4; RATSIRAKA Iarovana Roland;MTS
1 0.54%;5; RAVALOMANANA Marc;TIM
34 18.38%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 2.16%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.54%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.54%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
26 14.05%;
