numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3.23% Nuls:6 soit: 2.42%;1;RAZAFINJOELINA Tahina;FTT
2 0.85%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.85%;3;RAJOELINA Andry Nirina;TGV
181 77.35%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
28 11.97%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.43%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.43%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 0.85%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
17 7.26%;
