numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.56% Nuls:11 soit: 4.70%;1;RAZAFINJOELINA Tahina;FTT
3 1.38%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.46%;3;RAJOELINA Andry Nirina;TGV
152 70.05%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
30 13.82%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.38%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.92%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.46%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.46%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
24 11.06%;
