numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.54%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3; RAJOELINA Andry Nirina;TGV;121;65.05%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;26;13.98%
6; PARAINA Auguste Richard;TT;2;1.08%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.08%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.08%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.08%
11; RADERANIRINA Sendrison Daniela;Fy-M;10;5.38%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;10.75%
