numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.62%
3;RAJOELINA Andry Nirina;TGV;285;88.24%
4;RATSIRAKA Iarovana Roland;MTS;1;0.31%
5;RAVALOMANANA Marc;TIM;14;4.33%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.62%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.62%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.31%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.31%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.62%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;13;4.02%
