numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 1.84% Nuls:13 soit: 5.99%;1; RAZAFINJOELINA Tahina;FTT
5 2.50%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
4 2%;3; RAJOELINA Andry Nirina;TGV
133 66.50%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
34 17%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
5 2.50%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.50%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.50%;11; RADERANIRINA Sendrison Daniela;Fy-M
6 3%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 5.50%;
