numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.06%
3; RAJOELINA Andry Nirina;TGV;148;78.31%
4; RATSIRAKA Iarovana Roland;MTS;1;0.53%
5; RAVALOMANANA Marc;TIM;21;11.11%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.53%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.06%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.53%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.06%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.53%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;10;5.29%
