numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;6;2.61%
3;RAJOELINA Andry Nirina;TGV;190;82.61%
4;RATSIRAKA Iarovana Roland;MTS;2;0.87%
5;RAVALOMANANA Marc;TIM;9;3.91%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.43%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.43%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.87%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.87%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.87%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.43%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;6.09%
