numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 0.68% Nuls:3 soit: 2.05%;1; RAZAFINJOELINA Tahina;FTT
1 0.70%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.41%;3; RAJOELINA Andry Nirina;TGV
95 66.90%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
26 18.31%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.70%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.41%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 3.52%;11; RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
10 7.04%;
