numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.56%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.79%
3; RAJOELINA Andry Nirina;TGV;132;73.74%
4; RATSIRAKA Iarovana Roland;MTS;3;1.68%
5; RAVALOMANANA Marc;TIM;20;11.17%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.56%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.12%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;3.35%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;9;5.03%
