numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;1.95%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.98%
3; RAJOELINA Andry Nirina;TGV;147;71.71%
4; RATSIRAKA Iarovana Roland;MTS;1;0.49%
5; RAVALOMANANA Marc;TIM;4;1.95%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;1.95%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;9;4.39%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.49%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;33;16.10%
