numero;nom;partie;nombre;pourcentage
Blancs: 11 soit: 4.23% Nuls:2 soit: 0.77%;1; RAZAFINJOELINA Tahina;FTT
3 1.21%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.40%;3; RAJOELINA Andry Nirina;TGV
192 77.73%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
23 9.31%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.81%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.40%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.40%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.21%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.40%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
20 8.10%;
