numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;5;1.65%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.33%
3;RAJOELINA Andry Nirina;TGV;224;73.93%
4;RATSIRAKA Iarovana Roland;MTS;1;0.33%
5;RAVALOMANANA Marc;TIM;23;7.59%
6;PARAINA Auguste Richard;TT;1;0.33%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;8;2.64%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.33%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;1.98%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;0.99%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.33%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;29;9.57%
