numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;2%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;2%
3; RAJOELINA Andry Nirina;TGV;3;6%
4; RATSIRAKA Iarovana Roland;MTS;1;2%
5; RAVALOMANANA Marc;TIM;32;64%
6; PARAINA Auguste Richard;TT;1;2%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;6%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;4%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;6;12%
